temperature_C,humidite_pct,ph_sol,conductivite_EC,debit_eau_L,pression_bar,stade_num,jours_sans_zinc,jours_sans_calcium,jours_sans_fer,jours_sans_magnesium,jours_sans_azote,jours_sans_potassium,jours_sans_bore,jours_sans_manganese,jours_sans_phosphore,risque_id,risque_label
36.315791543185384,76.577233576337,7.827336275837856,1.1599951873492564,2.2658862709855576,1.1659347853187485,1,0,25,7,5,5,1,6,4,7,2,Carence Calcium (Nécrose)
22.67866937966766,68.66103866278876,7.237245978662289,1.8809273870212317,4.17550657650878,1.2577263353304544,4,6,1,6,0,1,4,0,6,6,0,Normal
24.301380777241135,84.47216859142652,7.33941929551133,1.1435506967399103,0.9471478720850155,1.045792092517137,3,3,5,2,5,17,4,5,2,2,6,Carence Azote
33.218279479545004,35.54931392863858,7.818153013137766,3.2135915979797733,4.140676253498189,0.8489488539266634,1,6,4,1,5,1,5,3,22,7,9,Carence Manganèse
22.686364570290156,44.80547076206623,7.293903015349001,1.3623816684861627,4.467707253130252,1.1368231503234592,5,3,5,23,6,2,4,6,4,2,3,Chlorose Ferrique
16.714686158509906,54.076898824767994,7.619361771747964,1.3360819033627966,2.6063694814866634,1.148840516388747,2,2,3,6,6,6,1,0,34,0,9,Carence Manganèse
27.95018201410039,62.55265414787898,6.830298339862043,1.8321768371199656,3.93263884299112,1.3451946881854582,2,5,5,6,3,7,2,1,3,4,0,Normal
42.896532960408265,80.47553878994205,8.42206334068405,1.5590016861367475,3.836655594545597,0.8340867066272848,4,5,37,3,5,2,6,3,2,3,2,Carence Calcium (Nécrose)
33.74274679900421,70.0125520412099,6.860411338972378,2.09607470574534,3.8979757928929937,0.9914649973620764,2,6,7,1,2,6,7,3,19,3,9,Carence Manganèse
15.369905617734274,47.17338411920774,7.588772927940356,2.0803171577861534,3.341656911086086,1.7206538627338013,4,4,6,7,7,7,5,4,5,16,4,Carence Phosphore
19.223610816601386,65.63702833422465,8.135235971831024,1.7756026057867058,2.8575431240620808,1.7723535602893423,4,4,30,3,7,1,6,6,6,0,2,Carence Calcium (Nécrose)
29.697110257290987,73.64653698753112,7.657172845863881,1.759257773226456,4.472143868092687,1.3997003729073583,2,2,3,18,4,1,1,7,2,6,3,Chlorose Ferrique
22.65119689594811,67.68330114014174,7.47965465754995,2.4885227029079386,3.5165183735362917,1.4655036077103314,1,7,2,5,4,3,30,3,1,7,7,Carence Potassium
37.71100387002777,79.58809239315406,7.115424174842199,1.185590565032304,2.013170430616783,1.428237438918272,1,29,7,7,1,3,4,5,2,4,1,Carence Zinc
15.551904681196804,38.40314149800038,7.951617010843037,1.8285497686813066,2.2856967868294635,0.9663828705387513,4,2,0,1,1,0,7,0,7,33,4,Carence Phosphore
37.93968905637726,81.05410466850151,7.244809301099735,0.7507252363141562,5.289500615345755,1.316182816879364,1,1,4,7,5,6,3,7,7,1,0,Normal
18.596141630907795,76.92383159045289,7.3576604094541525,3.525496688616884,1.7980395471208612,0.8037551853653238,5,6,2,5,3,2,1,1,5,4,11,Surdosage Engrais
25.39221613201439,74.02115678832443,6.992970886752054,1.817997865480241,3.7994367391658113,1.0421185524687724,2,0,30,5,7,5,1,0,6,0,2,Carence Calcium (Nécrose)
25.819913074835465,76.38039638749467,8.279292482213961,2.2836871086137394,3.4868587843652836,1.2334014991588902,2,6,5,0,3,3,22,2,5,7,7,Carence Potassium
38.759818268302645,61.802519601673694,5.603214317253612,1.21131453782757,2.7922791957532995,1.2976032456288005,1,0,0,6,7,4,4,4,4,0,10,Stress Thermique
30.99648625691896,46.86610971127982,7.272841439443328,1.506437590442647,3.648306665565995,1.0567601319941855,4,6,2,2,2,1,28,5,3,2,7,Carence Potassium
37.652206897243474,84.46568315861929,7.766819243287853,0.8089892251894392,3.1973301309460216,1.841904523217314,4,5,7,2,5,2,6,3,6,5,0,Normal
32.85384120358646,55.75278945513643,7.474437603153606,1.515094569755142,3.581248015410128,1.139797892962388,4,36,6,2,1,4,0,5,4,5,1,Carence Zinc
39.94561175602565,37.50299949740155,6.087051268088046,1.2971659797307906,1.301597703956725,2.0213849802959483,5,5,2,4,7,3,7,7,0,6,10,Stress Thermique
21.485947768424854,55.036652211736296,7.416973963959214,1.3018321893659903,5.12187039144347,1.570038589634176,5,5,6,1,3,7,4,7,25,5,9,Carence Manganèse
13.489033718948539,47.62773948173741,6.908573456252939,1.3293156566304143,3.1668746661401426,1.6440614896309484,1,1,4,2,3,0,2,2,0,29,4,Carence Phosphore
25.723454880884507,85.76629004254409,6.204526021178304,2.926868028511314,1.97091035281585,0.8897802796553977,2,7,0,4,4,1,2,5,4,4,11,Surdosage Engrais
28.007330302577756,61.818362755340345,5.835122447825793,1.3845970672559917,3.7952302186437135,1.0864985896428292,3,1,6,0,0,2,1,0,3,3,0,Normal
30.879029000541873,59.11545508156432,7.581591804795655,1.870979790746875,2.7648140023903434,1.2645357826300334,1,7,26,4,2,6,0,5,1,2,2,Carence Calcium (Nécrose)
27.129761167041814,65.24993536421549,7.094900294356641,1.0735268558792355,0.8553052220443349,0.9918583341698952,1,2,28,2,7,4,6,4,0,6,2,Carence Calcium (Nécrose)
32.47055621228682,40.40816664331432,7.31077648703399,3.4934073153571883,3.63578334505271,1.25562449239947,2,3,7,3,5,6,2,3,3,3,11,Surdosage Engrais
19.425371427564258,84.5764137355939,7.783872084509399,1.4246882906704001,3.6757387303165068,1.4773962002492373,4,2,2,6,6,7,3,6,6,18,4,Carence Phosphore
31.586693347687167,70.31034360293805,6.489490892822686,1.715629448621596,4.177569722514364,1.288910560761649,1,6,0,4,2,6,5,0,1,28,4,Carence Phosphore
41.96338656391217,74.93398139253335,8.094605671060037,1.695341187511245,2.634568142601333,0.673778924472986,3,45,4,0,3,7,1,2,5,7,1,Carence Zinc
38.130713331400216,29.39304986073214,8.292838299371152,1.0934053664832353,2.4357804040082094,1.3639768873609162,1,4,4,0,0,7,7,5,0,5,10,Stress Thermique
32.489249719257494,77.49850702655938,6.93517985511104,2.101263783823951,1.6360029140229542,0.7834847097030428,5,2,2,4,2,4,5,3,6,3,0,Normal
26.28111016581064,36.50768338551536,9.0,1.1761131096203044,2.9494228101386923,0.5827042604575404,5,2,4,3,4,4,4,35,7,1,8,Carence Bore
21.930269270980272,48.911072682638284,5.892885706299211,1.7548132899690763,3.0353316523335288,1.2030386411254925,3,3,4,5,0,7,30,6,7,2,7,Carence Potassium
26.415025052066497,50.935766310028214,6.7998180088151425,2.4121309569893157,2.8124052291678563,1.674477028139538,1,4,3,5,6,23,3,6,7,6,6,Carence Azote
30.484843397236144,57.418411502942284,7.097369842175167,0.7303833361587202,2.634444637109839,1.0484036350859647,3,3,6,4,37,6,6,1,3,4,5,Carence Magnésium
25.561642067899026,57.98593278759145,8.418917142082046,1.2422710942603745,2.100843019348364,1.0590589189163973,3,2,3,6,1,1,2,23,7,4,8,Carence Bore
23.00247978934086,55.413345321448816,7.943630065442194,1.1244220656494728,3.270063811582624,1.3173672490220196,5,32,0,4,2,7,3,2,2,6,1,Carence Zinc
27.949029184030106,76.64337100120113,6.7179267054274785,1.1288916360401042,3.0910457033299727,1.344766399903469,4,23,5,6,1,6,7,6,6,1,1,Carence Zinc
35.73516307217535,74.07951458511933,8.585148784882872,1.5736400769138303,4.31320165272932,1.0947454833159995,5,0,1,5,4,4,35,1,1,4,7,Carence Potassium
34.41464924592253,87.13034706472422,6.204896909541031,1.3683368018710096,3.087368852536449,1.0830706083065649,4,6,1,4,5,5,0,6,26,3,9,Carence Manganèse
32.33452293361043,72.48748019625972,7.1252463092000955,1.2831606631409556,3.4405691477826377,1.1369031045598998,3,0,7,0,1,7,30,6,3,2,7,Carence Potassium
29.22692007284779,92.59161261934591,7.455988342130801,2.9816509840416847,2.8467821943514675,1.2664344645989454,3,7,2,7,4,4,7,6,7,25,4,Carence Phosphore
21.49460785690035,75.85880885597912,5.888377353453853,1.023966930632814,1.7847623171790576,1.0494822048381125,3,6,7,7,7,4,29,0,3,4,7,Carence Potassium
30.43303866715289,56.57562791852719,8.022454059519973,1.9118289359478702,4.881593345518661,0.9835722290077783,4,1,7,1,6,4,3,7,26,0,9,Carence Manganèse
20.69753982788461,32.61184823694794,6.997078116979109,0.8551564933942813,5.19787250962537,0.791534418600089,5,1,6,4,6,5,29,3,1,0,7,Carence Potassium
30.170250931512335,33.073000823895555,7.653193054277349,2.6855922095829663,2.6059802389449196,1.000098128895281,3,7,6,7,14,6,1,2,1,2,5,Carence Magnésium
27.033225192658005,85.25333568359696,5.654052840338643,1.3386627312704724,1.7626648549200035,1.4180193231973517,2,17,7,6,5,2,0,4,1,4,1,Carence Zinc
30.194229765015205,92.12123047241248,8.09333262707477,2.583737143768476,4.003680405050568,1.1172801034042974,1,6,2,6,3,7,2,2,3,1,11,Surdosage Engrais
32.79709103691003,56.5574190282572,7.330493634104692,2.203284819743335,3.5279347072218976,1.5399916255575812,3,7,3,4,5,0,1,38,3,5,8,Carence Bore
25.01887878563893,38.81162151795183,6.491482523732527,1.1887372403504477,2.4563649622256007,1.1032028630882658,1,0,1,0,2,18,0,2,6,7,6,Carence Azote
20.97035831708857,45.868217672238416,8.488720749131502,1.8122742129441811,5.120370249042525,1.064868408652244,1,4,7,5,2,7,1,1,1,7,0,Normal
29.275477063589257,41.801224547714995,7.164988009415597,0.8745054915967984,5.050335316996412,1.4584217475720431,4,4,2,6,3,5,0,1,1,27,4,Carence Phosphore
32.48724048563622,55.55839077081284,7.81992916594506,2.0538738026325425,4.5326711238672965,0.8553996797584917,5,7,7,19,7,4,3,1,3,7,3,Chlorose Ferrique
37.40104242902356,52.446243550451165,7.742923759544054,1.8201496013916905,2.9443220973464928,1.1739614429856549,3,6,7,5,1,7,4,5,5,28,4,Carence Phosphore
27.651236128625836,72.15287045823884,7.017381780438018,1.7705403168720344,3.357821257429692,1.454429068790483,2,2,5,6,4,7,4,5,2,29,4,Carence Phosphore
24.09125726080248,52.33422499385449,7.734670783824364,1.20546038303183,4.398152180652825,1.1165969610973563,1,4,5,4,0,0,3,26,1,2,8,Carence Bore
25.462845197621455,54.91534771538227,7.477404767965533,3.396757684734965,3.692534453395182,0.5626487910984556,1,5,5,0,0,6,6,6,3,7,11,Surdosage Engrais
21.855355161860192,72.97576006280497,6.947993045773985,1.8294493823037805,3.839749963355115,0.617259141866158,5,6,6,2,7,14,3,1,4,3,6,Carence Azote
28.348338273588997,60.676817349370516,7.4908605279105736,1.5134167658361595,3.615733006705185,1.2197694830106711,2,0,2,6,4,7,4,4,30,0,9,Carence Manganèse
24.35985588878909,74.23335906994737,6.873819763127834,1.1945714853039813,2.086803563614785,1.0466114581081254,2,22,5,4,1,1,6,3,3,2,1,Carence Zinc
27.101683585864908,62.534456987757956,5.5,2.2761976116369635,1.5637693321219952,0.9545516788574512,3,5,31,5,7,6,7,6,6,0,2,Carence Calcium (Nécrose)
36.903986194799515,95.0,7.037184043689962,3.6341147080003244,2.4503330006398936,1.0859762355815994,3,3,3,0,3,0,6,2,2,4,11,Surdosage Engrais
24.642147971480966,71.53396654330786,6.994590138009419,1.2116395524026602,1.6740958676889792,1.4113320806802043,5,7,5,6,4,1,35,3,4,4,7,Carence Potassium
37.44265689069898,25.20572855613799,7.020124393377424,0.9305537882923038,4.4375963073575715,1.2881922321552537,2,1,3,0,5,6,7,1,5,2,10,Stress Thermique
48.0,42.426500567619875,6.905400834569575,1.6707777754702549,4.728697644405592,0.9039428764715287,5,1,7,7,4,1,1,2,4,1,0,Normal
35.36736819230666,22.925046656565165,7.7838210162362325,2.0497209877603506,2.8672374500783455,1.460767495652331,2,4,5,1,7,2,5,7,5,5,10,Stress Thermique
25.329791181490357,34.160841014201225,7.084624213002497,0.8978124170233736,3.996478801935892,1.5131690831415088,4,5,4,6,6,3,25,5,4,2,7,Carence Potassium
34.07854179019916,74.75548270340849,8.44815519326026,0.5324517847545673,3.3305535146854015,1.4231377764182251,2,6,2,4,6,1,27,3,0,0,7,Carence Potassium
28.188540349021864,74.30549057291674,7.806036101254983,0.42089983119659236,3.0881811640293173,1.1356256339986859,4,5,4,6,5,5,15,1,6,4,7,Carence Potassium
38.90776344550226,71.70968248173327,6.950413803002549,1.525783096842262,4.023875703235867,0.9897277268757023,2,6,3,2,2,4,2,5,20,3,9,Carence Manganèse
33.92162673320388,45.31779872955451,8.073596020312472,0.724924302242058,3.194801220993811,1.4132631842259185,3,1,6,11,6,2,5,7,1,6,3,Chlorose Ferrique
36.83904968303379,69.11882615553354,7.056907022703403,2.417828389863372,3.4574436972427254,1.4384616331944824,2,1,5,7,1,4,7,20,5,5,8,Carence Bore
19.39160924069126,65.41064658944595,6.7723519476733145,1.6232099392327741,2.7613785158669764,1.2185318841809825,5,3,1,7,26,4,0,5,7,0,5,Carence Magnésium
31.593984249332582,68.1670757418761,7.692113367486371,1.753519042875809,3.4930068622918977,1.4864295915595394,3,4,1,7,5,5,31,7,6,5,7,Carence Potassium
31.987279853373014,49.96445850235175,6.588161585501569,1.8667338936756672,3.4192602365321703,0.891799393134444,3,36,4,3,1,0,7,3,4,4,1,Carence Zinc
32.197612119542505,49.27288607275679,7.764027197928002,0.37814583405916036,2.2470542015667596,0.9528325365896247,2,1,2,3,1,1,7,2,5,1,0,Normal
32.40393714210012,56.8159852002749,7.196463712489355,2.327793578195975,3.0136747530732677,1.3214821524223574,1,1,7,6,5,0,5,1,27,0,9,Carence Manganèse
33.996010020069285,66.88474350669098,7.653300366669009,1.0427242036194857,2.886558556629506,1.5646762801557614,3,33,6,7,1,2,5,0,0,7,1,Carence Zinc
31.972926570126205,55.722468203528564,7.957715710696185,2.114962560840024,2.4976362628764335,1.2593434803169652,1,1,0,31,2,1,4,3,5,7,3,Chlorose Ferrique
29.428743075223405,48.24507801437651,5.795328450207957,1.6868765807895287,3.64774385379003,1.1418025904959712,3,3,3,2,7,1,34,3,1,2,7,Carence Potassium
44.01570768258543,26.058383981519142,7.902013032338783,1.2756382730665743,3.4246025991469624,1.4409736396534212,5,1,4,7,1,6,1,2,6,6,10,Stress Thermique
30.302882862508778,66.60558605463022,7.6294538353108665,1.2276467886278246,4.740669183334825,1.3287375831651254,1,0,24,2,2,1,3,7,0,7,2,Carence Calcium (Nécrose)
33.32503798742271,51.284449041328614,7.212983826245379,1.0765832004605325,1.5195998873118124,1.2545977042063086,1,2,1,7,0,0,4,4,26,3,9,Carence Manganèse
31.06078557130477,56.086498473852004,7.262277634099502,1.5989971017029372,2.202423944460933,1.2265880837478906,1,2,2,1,4,0,28,4,7,5,7,Carence Potassium
25.343203621603934,73.08641138035624,8.400742620827947,2.847720790207394,4.797844436655699,1.696898738616436,1,3,7,4,7,6,0,3,5,1,11,Surdosage Engrais
18.17914659983068,57.068062987214645,7.913742134185972,1.6675917289154736,2.4469963384484203,0.8481187236256782,3,6,6,14,6,5,1,1,6,5,3,Chlorose Ferrique
24.557747054415593,38.36120364524507,8.87907103175701,1.6487099912752754,3.0802270304771,1.850861434464521,5,3,2,4,27,3,0,2,4,2,5,Carence Magnésium
14.701615420637992,47.5372684539706,8.345295104953289,2.3131970873175063,2.2418797884648054,0.9112804954319031,1,0,3,4,1,4,6,28,0,3,8,Carence Bore
31.030125122845,74.303717846855,7.880970718229676,2.0160518001146057,2.4617438500186686,1.4339956199250652,1,6,2,0,7,0,31,2,4,3,7,Carence Potassium
20.726683568996638,51.48908736370794,7.344358369219857,0.9333766071574621,2.2892145285841905,1.6643706046658153,5,20,2,3,1,4,3,0,4,5,1,Carence Zinc
32.425163216836985,63.67514981862823,6.622619724946342,0.8398437027612112,3.204863446931823,1.1713957151325527,1,7,5,7,26,6,0,4,7,1,5,Carence Magnésium
24.39577810845559,41.55619801095669,5.761561627768692,0.3,2.743353082363757,0.9954087393332594,5,1,5,7,4,0,33,1,6,3,7,Carence Potassium
19.963066936368783,53.12583497524075,7.139043462380841,1.7928028209048907,1.2401897364635075,0.7190999755414684,1,4,6,3,0,5,1,0,3,2,0,Normal
26.690597344570506,53.424578168657,7.429731424034434,1.3784957729001537,4.571519900221008,1.4194306645154844,3,5,6,7,0,1,4,6,26,7,9,Carence Manganèse
37.95097070888386,44.93785944944898,6.993816276712282,0.7089172506476282,3.024773280931864,1.4097496412856634,5,6,5,5,1,4,0,41,4,2,8,Carence Bore
42.387000666053446,65.88399597737285,7.114189834122166,2.9105590351766795,2.7205511539584735,1.188039974747232,5,6,6,0,4,0,0,4,7,7,11,Surdosage Engrais
40.3175442012994,37.061538300829596,7.402899717100149,1.76951112132252,3.5276065148892575,1.6928453003545407,1,30,0,2,5,4,5,7,3,4,1,Carence Zinc
10.0,58.51176702801505,6.527882493045828,1.193936514767582,4.052035094211531,1.2892399252531717,5,4,4,6,21,5,2,6,0,3,5,Carence Magnésium
35.79439365155355,65.05346053341073,6.055672469228486,0.9176079276139426,3.8802836144752866,1.3790801612950718,4,7,4,0,1,20,1,5,3,7,6,Carence Azote
27.94600106943766,53.1876581888221,8.06122520931806,0.7041541903736878,2.5630430345940627,1.49503724755933,5,5,7,7,35,4,7,1,3,4,5,Carence Magnésium
44.06697868463709,43.3807210093412,8.157808576825962,1.6135528395732397,4.124749538807084,0.8608920897862733,2,2,5,1,6,6,4,3,1,6,10,Stress Thermique
27.148813685421132,44.725584749226456,7.917380519653071,2.344987934735105,2.4138229270304397,0.9010216571128038,4,7,7,20,3,7,7,5,7,4,3,Chlorose Ferrique
31.103979597099368,34.6292525031029,7.330342389678975,1.6199794661470626,2.6220598431040356,0.9511705499219509,4,2,5,15,0,7,6,1,2,5,3,Chlorose Ferrique
20.356603847831437,32.57367867481258,8.139442600572027,3.739830932175814,1.7970024921310757,0.9470771366020223,2,0,5,4,1,11,2,6,0,0,11,Surdosage Engrais
12.929933976896496,20.22673253128181,8.58827646262186,0.7348084323335117,2.594677547184786,0.7497719279457431,4,1,0,1,5,3,3,3,0,13,4,Carence Phosphore
20.256866912709093,66.7793964156041,7.457187727953471,1.6689634754475067,3.7898245490869837,0.7780706233889638,4,6,38,1,7,4,1,7,2,3,2,Carence Calcium (Nécrose)
23.48028254727124,65.49062589690179,7.185434947609843,3.061163098015504,3.5841823151430248,1.484041441167904,4,5,3,1,5,2,4,5,6,2,11,Surdosage Engrais
36.461716671364975,57.724357920388904,6.823991395374792,1.55815426096417,2.12940257620369,1.144902943804824,3,1,2,1,0,2,7,6,1,22,4,Carence Phosphore
32.1266708866825,68.55253351513693,7.983444473366025,1.6835316235417337,1.6650371036626104,1.4903260300078809,4,0,3,4,5,5,7,1,14,6,9,Carence Manganèse
20.044048934545643,58.0279654072004,7.574183455395435,1.584498803303819,3.0595770294467237,1.111087313466523,1,5,3,2,18,7,3,1,7,0,5,Carence Magnésium
38.05594545799353,36.436285360189714,6.895946701685682,1.3313493976998036,3.171709296258031,0.9398093732513828,2,4,1,0,36,1,5,0,2,7,5,Carence Magnésium
25.487250491149062,66.1934927052418,8.26098155588377,1.6311551936010609,4.753238682488837,1.1142039825756864,3,2,0,17,1,5,6,2,1,5,3,Chlorose Ferrique
15.254815675008638,72.03505446345947,8.358594014873788,1.368180374517114,3.7440790611940105,1.3039993730190642,4,3,4,2,7,26,3,2,2,1,6,Carence Azote
29.14721558744263,58.83194715657525,6.059055963805503,1.106143897189702,3.532609532736021,1.185680837939203,4,4,7,7,5,5,2,1,4,25,4,Carence Phosphore
25.684440346618956,58.39714388173647,7.179346595671443,1.6781814438966351,2.8885363046327512,0.9330321178725055,2,7,2,4,2,5,3,4,17,0,9,Carence Manganèse
19.97419233743522,43.383267571660895,8.449167102895956,3.017356297490976,3.9767594619189444,0.9824312062325731,1,1,4,1,4,2,5,7,4,2,11,Surdosage Engrais
17.83411524013404,78.30245056489176,7.733161241293657,1.8489274221041265,3.960185375761121,1.481319755094216,2,2,6,2,7,4,5,5,30,7,9,Carence Manganèse
29.95935407044521,93.98542574823335,9.0,1.8201937078112256,3.541356660653687,0.8446418872145084,5,7,34,7,0,0,4,4,5,0,2,Carence Calcium (Nécrose)
25.233295333840847,65.68823224369484,8.179683541010723,1.2573362994712558,2.4077249330184634,1.3909225572635622,3,3,1,1,6,7,3,1,32,7,9,Carence Manganèse
23.02216305144205,41.35338724094911,6.490092606787825,0.7475035209655154,2.560185492140861,1.6977684892518046,4,4,0,5,2,28,0,5,2,5,6,Carence Azote
26.08557613380195,70.18528667874813,7.002142017439314,1.8897715398839832,2.557610720717908,1.3126573406208144,2,5,21,4,5,1,6,5,3,4,2,Carence Calcium (Nécrose)
32.61782823475366,54.09073563392714,6.955424236474208,0.3,4.077530365310434,0.8462667071684099,1,4,4,5,3,20,5,2,2,6,6,Carence Azote
38.207672999843595,73.01909787037896,6.954351222130001,1.4299846770231153,3.4084216862385714,1.0654093341430908,4,23,7,3,1,4,5,7,0,5,1,Carence Zinc
30.556242211352124,55.10262020889628,7.565783906241121,2.3886711266050105,2.6585656886843663,1.357292214075487,5,7,2,32,5,1,4,2,4,5,3,Chlorose Ferrique
19.823047538310647,52.36275196070613,5.793415084801358,1.6939020296476397,4.607605982097658,1.328824739609723,1,1,6,6,3,1,3,19,2,5,8,Carence Bore
34.482271584417894,35.1239797642598,6.426467037549399,1.3683791886745027,1.8996755222594373,1.3641335866746571,3,6,2,3,4,21,5,3,3,6,6,Carence Azote
19.25633381997646,59.92275653465012,7.127469060432522,2.78607172052686,3.377897731141113,1.558629993569768,3,3,3,5,3,4,0,2,4,5,11,Surdosage Engrais
35.36205463136847,55.941004326395024,7.915672485264814,2.3708619143500766,2.8348803498275847,0.7936258072584003,2,20,2,2,2,2,4,5,1,7,1,Carence Zinc
31.230298851602168,68.99543233682124,6.733241897797748,2.9095714416125347,3.359513311188249,1.4287389682008411,3,1,24,3,3,6,6,0,1,4,2,Carence Calcium (Nécrose)
24.51969580597063,55.52551586308042,8.219056395026756,1.1250559578220485,2.3481017467866376,0.7261352762550705,4,6,0,20,1,7,7,0,5,3,3,Chlorose Ferrique
37.36737716688279,79.14305117368987,7.911431045216634,0.5325223349505893,4.433712110323066,1.128846916844116,4,0,0,4,3,6,7,2,2,15,4,Carence Phosphore
24.50134149916383,66.40364701102988,7.520883300562962,1.8313278986210357,4.471245058490072,0.8060039675565203,2,0,1,6,0,20,1,7,5,7,6,Carence Azote
23.00198502724961,59.63953243945205,7.687711699878624,1.4107827881804007,4.107546909536937,1.3836043852843027,3,4,6,26,6,1,0,0,2,4,3,Chlorose Ferrique
34.72865064994317,56.17857953837636,7.522820593570225,1.4180357037328382,3.4929489414201775,1.1615597092517354,1,5,5,0,4,2,5,7,25,1,9,Carence Manganèse
23.59092217832512,56.09830377443256,7.299791210088812,1.9206108373688677,2.594122776029741,1.0044460046138803,4,5,1,30,5,0,3,2,3,6,3,Chlorose Ferrique
32.23900842154305,54.79676406122295,7.633639191624469,1.3616149369938428,2.5686140733594933,1.5124170556734549,4,6,7,3,7,2,3,31,7,2,8,Carence Bore
23.81230466960637,93.64237963157748,7.009186089754642,1.8165782626383733,1.4555085191955548,1.0151154466273045,2,3,7,0,4,23,1,5,5,6,6,Carence Azote
32.56771120889317,75.98069655113963,7.007014243998921,0.9409094523151762,4.385928944472723,1.6398216854628715,5,19,5,1,3,2,2,4,1,4,1,Carence Zinc
26.944344636832863,58.063083578339516,7.29935049532577,1.668559032329262,2.9059591050348472,1.1708693345811283,4,5,2,3,6,2,3,5,23,3,9,Carence Manganèse
41.96075295502326,39.46681034121406,7.22077955072047,1.5464172497450912,2.691110650358864,0.7482040481329683,1,3,3,0,3,0,5,3,1,6,10,Stress Thermique
23.763995799216445,58.77147507722609,7.663041235458672,1.8400418293498828,1.7761113325919609,1.3137677486043644,2,2,6,1,3,26,0,2,4,1,6,Carence Azote
22.356829928840487,72.1956657101916,7.284172233748302,0.8086986624592619,3.1745603675356984,1.5583071682087493,2,7,35,2,0,1,5,6,0,0,2,Carence Calcium (Nécrose)
25.975255232832296,79.2214171366572,6.862633194164302,1.4789090798401405,2.7963932673403953,1.9412380312847213,5,7,1,1,6,1,5,4,2,24,4,Carence Phosphore
24.240321073037208,53.86651364686816,7.232944016279342,2.071294611395057,3.020037290866312,0.8402648621564308,1,5,5,5,1,5,4,7,1,4,0,Normal
26.221743727768615,78.05814264890336,7.98749084080412,0.8615580228888863,1.6140742861956276,0.595531578797287,2,0,5,0,3,0,0,37,1,7,8,Carence Bore
27.355763453237454,43.36737928069097,9.0,0.9607036183316333,2.935299918450476,1.304006446807684,3,4,5,0,1,6,5,7,6,6,0,Normal
20.182496952958125,53.53136275647632,6.1703989516785285,2.1478100423231634,1.0744048361224225,1.118076390918872,3,5,7,5,3,7,3,31,0,0,8,Carence Bore
27.169121805908784,21.403493257099356,7.877256017546426,0.8769043837628866,1.5692357062164837,1.6312256315276605,3,7,0,6,1,1,2,6,21,0,9,Carence Manganèse
26.567233011355263,72.91729345483557,7.1490031202594615,0.993239187953162,1.5910715751320539,1.1830711712410982,2,17,6,0,4,6,0,2,6,7,1,Carence Zinc
27.809440806179687,31.230458441384084,6.491872567002214,1.585547857114936,1.1503510777845656,1.2889665494177465,1,1,5,4,6,2,5,1,7,23,4,Carence Phosphore
21.90961827936151,65.27371737598273,5.883521234438121,1.6289901393755124,0.8198831635191182,1.178647398716866,4,5,1,0,4,4,1,25,2,7,8,Carence Bore
32.301289071131094,74.1742728775382,7.932214709317236,1.607429944447396,3.131957301329239,1.3580599757099707,1,1,0,7,3,5,1,1,4,1,0,Normal
26.279837459038376,72.72342722716866,7.815043181793923,1.4862373169124554,2.259462720368677,1.0982357682401447,5,6,1,4,0,6,6,6,2,30,4,Carence Phosphore
19.657942898392957,75.81012960091388,7.148911170455294,0.7711008109611174,2.767921924641623,2.1378518828377464,1,39,6,0,5,2,0,1,5,6,1,Carence Zinc
32.5330187214318,47.527158410004354,5.778905888923023,2.0097554588323145,4.1600928466435505,1.5138156753143697,5,1,0,0,1,6,1,5,3,0,0,Normal
26.748455554674205,91.70793274085257,6.311709154483664,1.4708949438685603,1.6751597496543793,1.309831032743888,4,2,2,2,6,7,34,2,5,3,7,Carence Potassium
26.122906779631165,58.89863338868679,8.440336983734618,1.7115944679557413,5.094423127246344,1.2424307876472476,4,0,3,18,1,4,6,7,7,7,3,Chlorose Ferrique
20.04014533732081,65.19671402243803,7.186223506471545,2.181488869116469,2.4416876003789474,1.5868099587999185,4,1,3,3,4,5,27,3,6,7,7,Carence Potassium
22.49403957427082,34.702977731488474,6.539016426908838,1.6238329505544715,2.820773374550245,1.1239867293155954,4,6,4,0,5,2,5,4,7,2,0,Normal
11.075222894401026,54.3489062309225,8.99239905919309,3.289507990403591,4.4452257898910785,0.984344377716734,1,1,1,5,2,8,6,1,5,0,11,Surdosage Engrais
33.303737469112505,61.08571320395173,7.800051506502825,1.669719052709811,2.1754553605621245,1.0004541408581773,2,0,21,2,2,6,1,7,3,1,2,Carence Calcium (Nécrose)
20.529613137986395,73.90389934714815,8.886261390001346,2.223577220621185,2.310945860549064,1.1015489225095805,3,4,3,1,2,22,2,0,6,5,6,Carence Azote
30.241947334893148,49.15748064007144,7.157813992939354,2.654327258363394,2.889759018563454,1.3559571520501597,5,15,4,5,0,7,5,3,0,4,1,Carence Zinc
41.80286547558563,52.40282067421417,7.423982371567024,1.968787264693788,2.3546861970569237,0.5,2,24,3,5,1,0,6,2,0,1,1,Carence Zinc
33.103120770037776,59.785790814045995,5.73767262502623,1.5547495627804735,1.3148533754110054,1.4080086028966983,1,0,0,5,6,7,0,3,0,2,0,Normal
34.40779695082085,45.772911824375655,7.489232361898106,1.7943508631507854,4.701569029762425,1.1504923848545217,3,2,4,1,4,19,7,4,7,2,6,Carence Azote
16.78483454730982,74.15449331677068,8.24541962204527,1.9887440927370976,4.21841788326632,1.3125760481502735,4,5,6,4,0,2,0,5,14,5,9,Carence Manganèse
